model	language	task	perturbation	probing_location	dev_acc	test_acc	probing_location_better
mBERT	Serbian	gender_noun	mBERT-lc-1	last	89.25373134328356	84.57711442786069	True
mBERT	Serbian	gender_noun	mBERT-lc-2	last	80.79601990049751	80.19900497512437	True
mBERT	Serbian	gender_noun	mBERT-rand-lc-2	last	56.71641791044776	47.462686567164184	True
mBERT	Serbian	gender_noun	mBERT-rand-lc-3	last	52.885572139303484	50.0497512437811	True
mBERT	Serbian	number_adj	mBERT-lc-1	last	95.25	95.35	True
mBERT	Serbian	number_adj	mBERT-lc-2	last	93.3	91.35	True
mBERT	Serbian	number_adj	mBERT-rand-lc-2	last	80.1	84.2	True
mBERT	Serbian	number_adj	mBERT-rand-lc-3	last	79.75	84.9	True
mBERT	Serbian	number_noun	mBERT-lc-1	last	92.05	90.85	True
mBERT	Serbian	number_noun	mBERT-lc-2	last	90.55	91.8	True
mBERT	Serbian	number_noun	mBERT-rand-lc-2	last	75.65	76.55	True
mBERT	Serbian	number_noun	mBERT-rand-lc-3	last	74.05	75.25	True
mBERT	Serbian	number_verb	mBERT-lc-1	last	95.5	93.1	True
mBERT	Serbian	number_verb	mBERT-lc-2	last	93.95	93.8	True
mBERT	Serbian	number_verb	mBERT-rand-lc-2	last	76.15	75.2	True
mBERT	Serbian	number_verb	mBERT-rand-lc-3	last	76.85	74.2	True
mBERT	Slovak	animacy_adj	mBERT-lc-1	last	90.9	94.35	True
mBERT	Slovak	animacy_adj	mBERT-lc-2	last	89.95	91.95	True
mBERT	Slovak	animacy_adj	mBERT-rand-lc-2	last	59.25	58.95	True
mBERT	Slovak	animacy_adj	mBERT-rand-lc-3	last	58.0	60.15	True
mBERT	Slovak	animacy_noun	mBERT-lc-1	last	96.75	94.55	True
mBERT	Slovak	animacy_noun	mBERT-lc-2	last	96.25	93.95	True
mBERT	Slovak	animacy_noun	mBERT-rand-lc-2	last	77.15	75.5	True
mBERT	Slovak	animacy_noun	mBERT-rand-lc-3	last	78.3	75.35	True
mBERT	Slovak	aspect_verb	mBERT-lc-1	last	86.0	86.05	True
mBERT	Slovak	aspect_verb	mBERT-lc-2	last	86.15	83.4	True
mBERT	Slovak	aspect_verb	mBERT-rand-lc-2	last	63.5	59.9	True
mBERT	Slovak	aspect_verb	mBERT-rand-lc-3	last	62.5	61.05	True
mBERT	Slovak	case_noun	mBERT-lc-1	last	85.49019607843135	88.1372549019608	True
mBERT	Slovak	case_noun	mBERT-lc-2	last	83.82352941176472	84.16666666666667	True
mBERT	Slovak	case_noun	mBERT-rand-lc-2	last	50.68627450980392	48.186274509803916	True
mBERT	Slovak	case_noun	mBERT-rand-lc-3	last	50.09803921568627	50.24509803921568	True
mBERT	Slovak	gender_adj	mBERT-lc-1	last	83.23383084577114	77.71144278606964	True
mBERT	Slovak	gender_adj	mBERT-lc-2	last	80.19900497512438	78.55721393034825	True
mBERT	Slovak	gender_adj	mBERT-rand-lc-2	last	73.98009950248756	72.93532338308457	True
mBERT	Slovak	gender_adj	mBERT-rand-lc-3	last	75.62189054726369	72.98507462686567	True
mBERT	Slovak	gender_noun	mBERT-lc-1	last	87.66169154228855	84.87562189054727	True
mBERT	Slovak	gender_noun	mBERT-lc-2	last	85.67164179104479	83.18407960199005	True
mBERT	Slovak	gender_noun	mBERT-rand-lc-2	last	60.64676616915424	60.69651741293533	True
mBERT	Slovak	gender_noun	mBERT-rand-lc-3	last	59.701492537313435	60.54726368159204	True
mBERT	Slovak	gender_verb	mBERT-lc-1	last	91.54228855721394	88.3	True
mBERT	Slovak	gender_verb	mBERT-lc-2	last	89.45273631840796	88.15	True
mBERT	Slovak	gender_verb	mBERT-rand-lc-2	last	89.90049751243781	84.35	True
mBERT	Slovak	gender_verb	mBERT-rand-lc-3	last	90.34825870646765	82.75	True
mBERT	Slovak	number_adj	mBERT-lc-1	last	97.5	96.95	True
mBERT	Slovak	number_adj	mBERT-lc-2	last	95.05	95.15	True
mBERT	Slovak	number_adj	mBERT-rand-lc-2	last	90.2	92.75	True
mBERT	Slovak	number_adj	mBERT-rand-lc-3	last	90.25	92.8	True
mBERT	Slovak	number_noun	mBERT-lc-1	last	93.5	95.55	True
mBERT	Slovak	number_noun	mBERT-lc-2	last	90.5	90.7	True
mBERT	Slovak	number_noun	mBERT-rand-lc-2	last	77.0	80.6	True
mBERT	Slovak	number_noun	mBERT-rand-lc-3	last	76.6	82.1	True
mBERT	Slovak	number_verb	mBERT-lc-1	last	99.45	98.85	True
mBERT	Slovak	number_verb	mBERT-lc-2	last	99.8	98.9	True
mBERT	Slovak	number_verb	mBERT-rand-lc-2	last	91.75	89.25	True
mBERT	Slovak	number_verb	mBERT-rand-lc-3	last	92.85	89.5	True
mBERT	Slovak	tense_verb	mBERT-lc-1	last	100.0	100.0	True
mBERT	Slovak	tense_verb	mBERT-lc-2	last	99.5	99.4	True
mBERT	Slovak	tense_verb	mBERT-rand-lc-2	last	86.9	88.7	True
mBERT	Slovak	tense_verb	mBERT-rand-lc-3	last	90.3	87.45	True
mBERT	Slovak	verbform_verb	mBERT-lc-1	last	100.0	100.0	True
mBERT	Slovak	verbform_verb	mBERT-lc-2	last	100.0	100.0	True
mBERT	Slovak	verbform_verb	mBERT-rand-lc-2	last	90.29850746268657	90.25	True
mBERT	Slovak	verbform_verb	mBERT-rand-lc-3	last	89.55223880597012	90.5	True
mBERT	Slovenian	aspect_verb	mBERT-lc-1	last	80.85	80.45	True
mBERT	Slovenian	aspect_verb	mBERT-lc-2	last	78.25	76.7	True
mBERT	Slovenian	aspect_verb	mBERT-rand-lc-2	last	53.85	54.9	True
mBERT	Slovenian	aspect_verb	mBERT-rand-lc-3	last	53.0	53.9	True
mBERT	Slovenian	case_adj	mBERT-lc-1	last	89.65174129353234	89.35323383084577	True
mBERT	Slovenian	case_adj	mBERT-lc-2	last	88.80597014925372	86.96517412935323	True
mBERT	Slovenian	case_adj	mBERT-rand-lc-2	last	49.50248756218906	49.1044776119403	True
mBERT	Slovenian	case_adj	mBERT-rand-lc-3	last	51.99004975124378	49.20398009950249	True
mBERT	Slovenian	case_noun	mBERT-lc-1	last	82.59803921568628	78.97058823529412	True
mBERT	Slovenian	case_noun	mBERT-lc-2	last	76.9607843137255	74.95098039215686	True
mBERT	Slovenian	case_noun	mBERT-rand-lc-2	last	52.00980392156863	48.18627450980392	True
mBERT	Slovenian	case_noun	mBERT-rand-lc-3	last	53.23529411764705	49.65686274509804	True
mBERT	Slovenian	gender_adj	mBERT-lc-1	last	74.72636815920399	74.32835820895521	True
mBERT	Slovenian	gender_adj	mBERT-lc-2	last	70.94527363184079	70.8955223880597	True
mBERT	Slovenian	gender_adj	mBERT-rand-lc-2	last	59.9502487562189	57.66169154228855	True
mBERT	Slovenian	gender_adj	mBERT-rand-lc-3	last	58.70646766169155	57.11442786069652	True
mBERT	Slovenian	gender_noun	mBERT-lc-1	last	86.3681592039801	77.16417910447761	True
mBERT	Slovenian	gender_noun	mBERT-lc-2	last	85.02487562189056	72.38805970149252	True
mBERT	Slovenian	gender_noun	mBERT-rand-lc-2	last	56.96517412935325	49.60199004975124	True
mBERT	Slovenian	gender_noun	mBERT-rand-lc-3	last	57.2139303482587	51.59203980099503	True
mBERT	Slovenian	number_adj	mBERT-lc-1	last	97.5	90.55	True
mBERT	Slovenian	number_adj	mBERT-lc-2	last	96.2	90.45	True
mBERT	Slovenian	number_adj	mBERT-rand-lc-2	last	85.85	80.35	True
mBERT	Slovenian	number_adj	mBERT-rand-lc-3	last	85.6	80.65	True
mBERT	Slovenian	person_verb	mBERT-lc-1	last	97.65	93.43283582089552	True
mBERT	Slovenian	person_verb	mBERT-lc-2	last	98.85	95.97014925373135	True
mBERT	Slovenian	person_verb	mBERT-rand-lc-2	last	73.45	69.55223880597015	True
mBERT	Slovenian	person_verb	mBERT-rand-lc-3	last	74.45	70.8955223880597	True
mBERT	Slovenian	verbform_verb	mBERT-lc-1	last	100.0	98.05970149253733	True
mBERT	Slovenian	verbform_verb	mBERT-lc-2	last	99.50248756218907	97.06467661691543	True
mBERT	Slovenian	verbform_verb	mBERT-rand-lc-2	last	75.27363184079601	76.51741293532338	True
mBERT	Slovenian	verbform_verb	mBERT-rand-lc-3	last	75.77114427860697	75.82089552238806	True
mBERT	Spanish	gender_adj	mBERT-lc-1	last	100.0	96.85	True
mBERT	Spanish	gender_adj	mBERT-lc-2	last	100.0	95.4	True
mBERT	Spanish	gender_adj	mBERT-rand-lc-2	last	89.0	80.25	True
mBERT	Spanish	gender_adj	mBERT-rand-lc-3	last	84.9	79.0	True
mBERT	Spanish	gender_noun	mBERT-lc-1	last	97.55	96.2	True
mBERT	Spanish	gender_noun	mBERT-lc-2	last	96.05	92.45	True
mBERT	Spanish	gender_noun	mBERT-rand-lc-2	last	82.0	75.85	True
mBERT	Spanish	gender_noun	mBERT-rand-lc-3	last	79.3	76.7	True
mBERT	Spanish	number_adj	mBERT-lc-1	last	100.0	100.0	True
mBERT	Spanish	number_adj	mBERT-lc-2	last	100.0	100.0	True
mBERT	Spanish	number_adj	mBERT-rand-lc-2	last	100.0	100.0	True
mBERT	Spanish	number_adj	mBERT-rand-lc-3	last	100.0	100.0	True
mBERT	Spanish	number_noun	mBERT-lc-1	last	98.5	98.0	True
mBERT	Spanish	number_noun	mBERT-lc-2	last	98.5	98.0	True
mBERT	Spanish	number_noun	mBERT-rand-lc-2	last	98.5	97.8	True
mBERT	Spanish	number_noun	mBERT-rand-lc-3	last	98.5	98.35	True
mBERT	Spanish	number_verb	mBERT-lc-1	last	99.5	99.5	True
mBERT	Spanish	number_verb	mBERT-lc-2	last	99.5	99.5	True
mBERT	Spanish	number_verb	mBERT-rand-lc-2	last	99.5	99.5	True
mBERT	Spanish	number_verb	mBERT-rand-lc-3	last	99.5	99.5	True
mBERT	Spanish	tense_verb	mBERT-lc-1	last	96.2	85.45	True
mBERT	Spanish	tense_verb	mBERT-lc-2	last	92.9	83.5	True
mBERT	Spanish	tense_verb	mBERT-rand-lc-2	last	64.65	53.0	True
mBERT	Spanish	tense_verb	mBERT-rand-lc-3	last	66.4	53.15	True
mBERT	Spanish	verbform_verb	mBERT-lc-1	last	92.1	95.7	True
mBERT	Spanish	verbform_verb	mBERT-lc-2	last	91.7	94.65	True
mBERT	Spanish	verbform_verb	mBERT-rand-lc-2	last	77.3	69.85	True
mBERT	Spanish	verbform_verb	mBERT-rand-lc-3	last	77.8	69.65	True
mBERT	Swedish	case_noun	mBERT-lc-1	last	100.0	99.75	True
mBERT	Swedish	case_noun	mBERT-lc-2	last	99.65	98.25	True
mBERT	Swedish	case_noun	mBERT-rand-lc-2	last	99.0	99.5	True
mBERT	Swedish	case_noun	mBERT-rand-lc-3	last	99.0	99.5	True
mBERT	Swedish	definite_adj	mBERT-lc-1	last	91.7	94.55	True
mBERT	Swedish	definite_adj	mBERT-lc-2	last	91.6	94.25	True
mBERT	Swedish	definite_adj	mBERT-rand-lc-2	last	91.05	92.3	True
mBERT	Swedish	definite_adj	mBERT-rand-lc-3	last	90.85	92.35	True
mBERT	Swedish	definite_noun	mBERT-lc-1	last	94.75	93.85	True
mBERT	Swedish	definite_noun	mBERT-lc-2	last	93.9	91.8	True
mBERT	Swedish	definite_noun	mBERT-rand-lc-2	last	85.95	84.3	True
mBERT	Swedish	definite_noun	mBERT-rand-lc-3	last	86.85	83.5	True
mBERT	Swedish	gender_noun	mBERT-lc-1	last	85.6	83.35	True
mBERT	Swedish	gender_noun	mBERT-lc-2	last	83.2	78.75	True
mBERT	Swedish	gender_noun	mBERT-rand-lc-2	last	76.4	67.15	True
mBERT	Swedish	gender_noun	mBERT-rand-lc-3	last	75.9	66.25	True
mBERT	Swedish	number_adj	mBERT-lc-1	last	93.75	92.35	True
mBERT	Swedish	number_adj	mBERT-lc-2	last	91.05	88.75	True
mBERT	Swedish	number_adj	mBERT-rand-lc-2	last	85.25	80.65	True
mBERT	Swedish	number_adj	mBERT-rand-lc-3	last	83.6	81.85	True
mBERT	Swedish	number_noun	mBERT-lc-1	last	86.7	87.05	True
mBERT	Swedish	number_noun	mBERT-lc-2	last	83.7	83.8	True
mBERT	Swedish	number_noun	mBERT-rand-lc-2	last	79.95	81.1	True
mBERT	Swedish	number_noun	mBERT-rand-lc-3	last	80.45	80.95	True
mBERT	Swedish	tense_verb	mBERT-lc-1	last	99.85	99.0	True
mBERT	Swedish	tense_verb	mBERT-lc-2	last	99.2	94.95	True
mBERT	Swedish	tense_verb	mBERT-rand-lc-2	last	92.1	82.25	True
mBERT	Swedish	tense_verb	mBERT-rand-lc-3	last	91.55	84.75	True
mBERT	Swedish	voice_verb	mBERT-lc-1	last	94.15	98.15	True
mBERT	Swedish	voice_verb	mBERT-lc-2	last	92.65	97.15	True
mBERT	Swedish	voice_verb	mBERT-rand-lc-2	last	90.95	98.45	True
mBERT	Swedish	voice_verb	mBERT-rand-lc-3	last	90.5	97.95	True
mBERT	Turkish	aspect_verb	mBERT-lc-1	last	91.49253731343285	88.2089552238806	True
mBERT	Turkish	aspect_verb	mBERT-lc-2	last	91.64179104477611	84.72636815920399	True
mBERT	Turkish	aspect_verb	mBERT-rand-lc-2	last	66.51741293532339	52.08955223880597	True
mBERT	Turkish	aspect_verb	mBERT-rand-lc-3	last	65.97014925373134	53.43283582089551	True
mBERT	Turkish	case_noun	mBERT-lc-1	last	97.83251231527093	94.92610837438423	True
mBERT	Turkish	case_noun	mBERT-lc-2	last	95.32019704433498	93.30049261083745	True
mBERT	Turkish	case_noun	mBERT-rand-lc-2	last	53.69458128078818	49.01477832512316	True
mBERT	Turkish	case_noun	mBERT-rand-lc-3	last	54.28571428571429	51.72413793103448	True
mBERT	Turkish	number_noun	mBERT-lc-1	last	94.15	94.0	True
mBERT	Turkish	number_noun	mBERT-lc-2	last	94.05	93.45	True
mBERT	Turkish	number_noun	mBERT-rand-lc-2	last	67.05	62.55	True
mBERT	Turkish	number_noun	mBERT-rand-lc-3	last	67.1	66.05	True
mBERT	Turkish	number_verb	mBERT-lc-1	last	96.5	95.75	True
mBERT	Turkish	number_verb	mBERT-lc-2	last	97.75	93.35	True
mBERT	Turkish	number_verb	mBERT-rand-lc-2	last	77.3	67.65	True
mBERT	Turkish	number_verb	mBERT-rand-lc-3	last	77.3	68.5	True
mBERT	Turkish	person_verb	mBERT-lc-1	last	92.18905472636816	94.95	True
mBERT	Turkish	person_verb	mBERT-lc-2	last	91.99004975124379	93.3	True
mBERT	Turkish	person_verb	mBERT-rand-lc-2	last	82.18905472636816	82.2	True
mBERT	Turkish	person_verb	mBERT-rand-lc-3	last	83.78109452736318	85.4	True
mBERT	Turkish	polarity_verb	mBERT-lc-1	last	80.8	75.7	True
mBERT	Turkish	polarity_verb	mBERT-lc-2	last	81.4	75.35	True
mBERT	Turkish	polarity_verb	mBERT-rand-lc-2	last	57.5	55.35	True
mBERT	Turkish	polarity_verb	mBERT-rand-lc-3	last	58.05	55.65	True
mBERT	Turkish	verbform_verb	mBERT-lc-1	last	95.42288557213931	89.60199004975124	True
mBERT	Turkish	verbform_verb	mBERT-lc-2	last	92.48756218905473	88.70646766169153	True
mBERT	Turkish	verbform_verb	mBERT-rand-lc-2	last	60.8955223880597	58.159203980099505	True
mBERT	Turkish	verbform_verb	mBERT-rand-lc-3	last	61.64179104477612	60.199004975124375	True
mBERT	Ukrainian	animacy_noun	mBERT-lc-1	last	89.85	88.6	True
mBERT	Ukrainian	animacy_noun	mBERT-lc-2	last	86.6	83.65	True
mBERT	Ukrainian	animacy_noun	mBERT-rand-lc-2	last	67.1	63.45	True
mBERT	Ukrainian	animacy_noun	mBERT-rand-lc-3	last	65.4	65.5	True
mBERT	Ukrainian	aspect_verb	mBERT-lc-1	last	83.85	83.6	True
mBERT	Ukrainian	aspect_verb	mBERT-lc-2	last	82.25	85.25	True
mBERT	Ukrainian	aspect_verb	mBERT-rand-lc-2	last	64.25	66.45	True
mBERT	Ukrainian	aspect_verb	mBERT-rand-lc-3	last	64.25	67.0	True
mBERT	Ukrainian	case_adj	mBERT-lc-1	last	95.3	93.1	True
mBERT	Ukrainian	case_adj	mBERT-lc-2	last	93.2	91.75	True
mBERT	Ukrainian	case_adj	mBERT-rand-lc-2	last	70.15	72.9	True
mBERT	Ukrainian	case_adj	mBERT-rand-lc-3	last	71.15	73.7	True
mBERT	Ukrainian	case_noun	mBERT-lc-1	last	85.7142857142857	82.79411764705884	True
mBERT	Ukrainian	case_noun	mBERT-lc-2	last	81.57635467980296	80.98039215686275	True
mBERT	Ukrainian	case_noun	mBERT-rand-lc-2	last	56.84729064039408	55.63725490196079	True
mBERT	Ukrainian	case_noun	mBERT-rand-lc-3	last	54.08866995073892	55.784313725490186	True
mBERT	Ukrainian	gender_adj	mBERT-lc-1	last	94.62686567164181	89.65174129353234	True
mBERT	Ukrainian	gender_adj	mBERT-lc-2	last	93.88059701492539	89.55223880597015	True
mBERT	Ukrainian	gender_adj	mBERT-rand-lc-2	last	75.02487562189056	75.07462686567165	True
mBERT	Ukrainian	gender_adj	mBERT-rand-lc-3	last	76.26865671641792	73.43283582089552	True
mBERT	Ukrainian	gender_noun	mBERT-lc-1	last	84.07960199004975	79.80099502487562	True
mBERT	Ukrainian	gender_noun	mBERT-lc-2	last	78.85572139303483	74.32835820895524	True
mBERT	Ukrainian	gender_noun	mBERT-rand-lc-2	last	65.12437810945273	56.318407960198996	True
mBERT	Ukrainian	gender_noun	mBERT-rand-lc-3	last	63.980099502487555	56.616915422885576	True
mBERT	Ukrainian	number_adj	mBERT-lc-1	last	99.5	99.6	True
mBERT	Ukrainian	number_adj	mBERT-lc-2	last	99.5	98.95	True
mBERT	Ukrainian	number_adj	mBERT-rand-lc-2	last	99.0	99.45	True
mBERT	Ukrainian	number_adj	mBERT-rand-lc-3	last	99.2	98.7	True
mBERT	Ukrainian	number_verb	mBERT-lc-1	last	98.25	91.35	True
mBERT	Ukrainian	number_verb	mBERT-lc-2	last	97.2	91.4	True
mBERT	Ukrainian	number_verb	mBERT-rand-lc-2	last	82.2	75.35	True
mBERT	Ukrainian	number_verb	mBERT-rand-lc-3	last	85.1	78.0	True
mBERT	Ukrainian	tense_verb	mBERT-lc-1	last	87.01492537313433	83.681592039801	True
mBERT	Ukrainian	tense_verb	mBERT-lc-2	last	87.11442786069651	81.19402985074626	True
mBERT	Ukrainian	tense_verb	mBERT-rand-lc-2	last	70.64676616915423	59.60199004975125	True
mBERT	Ukrainian	tense_verb	mBERT-rand-lc-3	last	71.24378109452736	58.95522388059702	True
mBERT	Urdu	case_noun	mBERT-lc-1	last	86.4	84.45	True
mBERT	Urdu	case_noun	mBERT-lc-2	last	86.0	86.7	True
mBERT	Urdu	case_noun	mBERT-rand-lc-2	last	54.25	56.1	True
mBERT	Urdu	case_noun	mBERT-rand-lc-3	last	56.1	53.7	True
mBERT	Urdu	case_propn	mBERT-lc-1	last	79.95	85.05	True
mBERT	Urdu	case_propn	mBERT-lc-2	last	80.0	87.3	True
mBERT	Urdu	case_propn	mBERT-rand-lc-2	last	53.85	56.35	True
mBERT	Urdu	case_propn	mBERT-rand-lc-3	last	56.75	57.6	True
mBERT	Urdu	gender_noun	mBERT-lc-1	last	80.0	75.25	True
mBERT	Urdu	gender_noun	mBERT-lc-2	last	80.0	73.4	True
mBERT	Urdu	gender_noun	mBERT-rand-lc-2	last	78.8	73.4	True
mBERT	Urdu	gender_noun	mBERT-rand-lc-3	last	78.5	74.2	True
mBERT	Urdu	number_noun	mBERT-lc-1	last	94.25	88.85	True
mBERT	Urdu	number_noun	mBERT-lc-2	last	95.75	87.15	True
mBERT	Urdu	number_noun	mBERT-rand-lc-2	last	90.75	81.1	True
mBERT	Urdu	number_noun	mBERT-rand-lc-3	last	89.25	80.35	True
